Net_Passengers,2019 Total Housing Units,2019 Total Daytime Population,2019 Unemployment Rate,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level,2019 Median Household Income,Household Density,Daytime_Population_Density,Shape Area sqmi,2014-2018 ACS HHs: Inc Below Poverty Level,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,primary_length,secondary_length,tertiary_length,walk_length,Undeveloped_Sq_Meters,Developed_OP_Sq_Meters,Developed_LI_Sq_Meters,Developed_MI_Sq_Meters,Developed_HI_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other
-170,1029,4134,7.5,0,158,38788,1029,4134,1,158,20.57,0.001365821,0.002339547,0.00233993,0,48600,580500,720000,382500,283500,140157.3275,146954.7422,3051.943446
-202,956,4101,6.2,0,150,43353,956,4101,1,150,18.47,0.001508813,0.010387662,0.00233993,0,41400,552600,647100,330300,443700,116116.4081,147234.9089,2990.259252
-280,501,5496,6.6,1.5,67,38108,501,5496,1,67,16.34,0.001508813,0.010387662,0.001563534,0,5400,258300,392400,560700,787500,44526.08399,268362.0743,2204.669564
-35,473,4783,7,1.5,63,37613,473,4783,1,63,16.41,0.001508813,0.010387662,0.001563534,0,17100,286200,432000,511200,766800,50786.29296,253899.6704,1910.566805
-111,448,4308,8.3,1.5,57,33649,448,4308,1,57,18.15,0.001508813,0.010387662,0.00233993,0,57600,289800,540000,504900,621900,74304.05747,211027.8387,2182.288748
0,465,4350,8.1,1.5,57,34334,465,4350,1,57,17.38,0.001508813,0.010387662,0.00233993,0,68400,248400,488700,535500,664200,61261.19303,222206.1757,2182.288748
-842,465,4350,8.1,1.5,57,34334,465,4350,1,57,17.38,0.001508813,0.010387662,0.00233993,0,68400,248400,488700,535500,663300,61261.19303,222206.1757,2182.288748
0,746,4031,2.4,0,130,33557,746,4031,1,130,26.32,0.015764954,0,0.003866491,0,73800,404100,688500,515700,324000,66035.56211,145535.8,28355.40267
2,1007,3545,2.4,1.4,177,33841,1007,3545,1,177,26.22,0.015764954,0.009045676,0.003866491,0,106200,396000,658800,485100,360900,69835.01312,147755.0981,16931.74331
18,746,4031,2.4,0,130,33557,746,4031,1,130,26.32,0.015764954,0,0.003866491,0,73800,404100,689400,515700,324000,66035.56211,145535.8,28355.40267
15,746,3605,2.4,0,128,34070,746,3605,1,128,25.45,0.015764954,0.009045676,0.003866491,0,126900,449100,697500,472500,264600,83524.61853,144178.874,26422.32476
3,260,2006,2.7,0,41,33931,260,2006,1,41,25.79,0.015764954,0.00337019,0.003866491,0.000353263,,362700,655200,582300,409500,29076.44296,124597.1503,38478.94192
-10,446,2510,2.9,0,25,37163,446,2510,1,25,11.63,0,0.00337019,0.000476042,0.000353263,900,359100,655200,531000,465300,58064.69083,161147.8553,18266.6262
11,435,1738,2.8,1.6,20,37617,435,1738,1,20,9.3,0,0.00337019,0.000476042,0.000245302,45900,457200,631800,494100,378000,57229.68879,165059.6058,9559.127935
-5,430,1623,2.8,1.6,19,37487,430,1623,1,19,8.96,0,0.00337019,0.000476042,0.000527969,146700,501300,630000,443700,284400,57615.95683,140293.5674,33114.57826
13,359,882,1.8,1.4,19,37674,359,882,1,19,7.95,0,0.007436574,0.000476042,0,417600,603000,576000,288900,120600,68494.02935,69225.96491,27099.67666
2,791,2533,0.5,1.4,53,37601,791,2533,1,53,7.14,0,0.000642513,0.001983783,0.001156535,383400,523800,462600,404100,240300,81140.24223,99783.65549,30409.18223
-8,918,3909,0.8,1.4,60,40483,918,3909,1,60,7.01,0,0.000642513,0.001592745,0.001156535,339300,530100,492300,415800,237600,112218.4587,92499.11044,30409.18223
0,702,4032,0.7,1.4,46,39500,702,4032,1,46,7.09,0,0.011302219,0.033090854,0.001156535,83700,272700,396900,630000,626400,69183.63487,179211.9889,54603.13149
-11,697,4028,0.7,1.4,45,39605,697,4028,1,45,6.99,0,0.011302219,0.033090854,0.001156535,77400,249300,374400,648900,662400,60055.78209,210890.2908,54492.57097
-31,0,3756,0,0,0,0,0,3756,1,0,0,0,0.011302219,0.011044073,0,37800,115200,335700,713700,807300,,312593.9009,27839.3867
0,0,2428,0,0,0,0,0,2428,1,0,0,0,0.010831596,0.011044073,0,48600,95400,405900,678600,786600,,247945.5992,27765.86735
-4,0,2088,0,0,0,0,0,2088,1,0,0,0,0.010831596,0.011044073,0,101700,86400,388800,668700,766800,,206190.7597,24046.09464
-11,0,2050,0,0,0,0,0,2050,1,0,0,0,0.010831596,0.021052142,0,6300,69300,417600,761400,750600,,222895.8144,9389.22453
10,0,1564,0,0,0,0,0,1564,1,0,0,0,0.011302219,0.003101544,0,41400,123300,489600,754200,605700,,205597.6015,1876.156436
0,58,2104,0,1.5,14,37916,58,2104,1,14,33.33,0,0,0.001567439,0,153900,314100,527400,604800,409500,11298.36542,141638.1502,32160.9171
0,58,2104,0,1.5,14,37916,58,2104,1,14,33.33,0,0,0.001567439,0,158400,309600,523800,603900,409500,10778.2057,139737.1516,32160.9171
3,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,414900,361800,473400,471600,293400,4308.013203,52622.15036,540.1354966
29,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,504900,373500,464400,417600,246600,6125.266233,54497.87314,540.1354966
-3,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,673200,377100,426600,347400,183600,8941.583963,54217.7475,540.1354966
0,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,950400,362700,329400,234000,128700,11123.03407,50283.38814,540.1354966
0,437,953,2.3,1.5,103,36695,437,953,1,103,30.12,0,0.010831596,0.001071904,0,1095300,347400,280800,172800,109800,10570.43734,43943.79165,540.1354966
0,437,953,2.3,1.5,103,36695,437,953,1,103,30.12,0,0.010831596,0.001071904,0,1094400,347400,280800,172800,109800,10570.43734,43943.79165,540.1354966
0,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,966600,360000,324900,229500,127800,11123.03407,49570.40716,540.1354966
3,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,716400,383400,407700,327600,171000,10892.62397,54994.49225,540.1354966
6,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,508500,374400,468000,414900,245700,6340.257344,54539.4601,540.1354966
0,284,723,0.7,1.5,63,37659,284,723,1,63,32.47,0,0.010831596,0.001071904,0,421200,365400,473400,460800,286200,4694.236641,53878.83273,540.1354966
5,94,1645,1.1,1.5,20,37648,94,1645,1,20,31.75,0,0.010831596,0.001071904,0,290700,342000,497700,537300,335700,2516.748541,50733.40954,1390.692495
0,284,779,0.7,1.5,63,37659,284,779,1,63,32.47,0,0.010831596,0.001071904,0,324900,413100,500400,437400,338400,10472.44561,51498.60935,1632.470424
-1,284,779,0.7,1.5,63,37659,284,779,1,63,32.47,0,0.010831596,0.001071904,0,324900,413100,500400,437400,338400,10472.44561,51498.60935,1632.470424
-10,553,811,5.3,1.6,88,38847,553,811,1,88,18.03,0,0.033013667,0.002332803,0.038959139,469800,677700,613800,190800,53100,97471.61248,45937.53819,930.0626566
22,642,971,5.7,0,105,38874,642,971,1,105,18.52,0,0.033013667,0.002332803,0.038959139,468000,831600,536400,135900,36000,104571.8009,27786.622,592.4886959
0,658,993,5.6,0,116,38297,658,993,1,116,19.83,0,0.033013667,0.00239377,0,389700,1099800,396900,94500,28800,104790.2568,22606.91641,168.3179759
2,733,996,5.9,0,127,37995,733,996,1,127,20.16,0,0.033013667,0.00239377,0,333000,1172700,432000,63900,12600,119315.2719,13536.74674,502.2545856
1,704,1023,6.1,1.6,122,37927,704,1023,1,122,19.93,0,0.033013667,0.00239377,0.002743219,311400,1199700,419400,72900,8100,113526.0255,18389.51494,1656.801457
-4,713,1100,6,1.6,101,38701,713,1100,1,101,16.92,0,0.028515076,0.00064323,0.002743219,274500,1167300,458100,85500,19800,117835.4879,22365.1069,1919.285542
9,812,1249,5.6,1.6,104,38575,812,1249,1,104,15.36,0,0.028515076,0.00064323,0.002743219,237600,1194300,477900,83700,19800,122514.773,22365.1069,1919.285542
3,750,1106,4.2,1.6,79,36522,750,1106,1,79,12.5,0,0.028515076,0.00064323,0.002743219,221400,1159200,530100,83700,19800,129930.9466,23391.84069,1904.429086
1,834,1214,3.9,1.6,70,37862,834,1214,1,70,9.89,0,0.028515076,0.00064323,0.002743219,273600,1125900,508500,83700,19800,125388.507,25179.6924,1744.501254
0,847,1231,3.9,1.6,70,37840,847,1231,1,70,9.66,0,0.028515076,0.00064323,0.002743219,270000,1138500,498600,82800,19800,125542.7957,24456.65699,1744.501254
14,847,1231,3.9,1.6,70,37840,847,1231,1,70,9.66,0,0.028515076,0.00064323,0.002743219,265500,1137600,498600,83700,19800,125265.4595,24456.65699,1744.501254
4,687,1080,3.5,1.6,59,35750,687,1080,1,59,9.93,0,0.028515076,0.00064323,0.002743219,383400,1039500,496800,76500,18900,114160.6492,27227.30489,1701.166082
34,675,1098,3.1,1.6,63,34229,675,1098,1,63,10.73,0,0.028515076,0.00064323,0.002743219,516600,943200,457200,74700,18900,96802.56825,30136.85363,1797.150213
2,666,933,7.8,1.5,133,35081,666,933,1,133,26.13,0,0.012112659,0.001219749,0.010990618,1008000,744300,200700,41400,9000,49308.61868,19295.03702,1050.278373
17,448,746,9,1.5,80,32670,448,746,1,80,25.4,0,0.011963726,0.00294395,0.010990618,903600,773100,243900,71100,15300,57436.48166,27152.66418,1195.199519
-4,653,1144,8.1,1.4,137,29614,653,1144,1,137,28.48,0,0.011963726,0.00294395,0.000159708,774900,679500,410400,131400,17100,85763.40179,32410.35648,3111.047036
2,803,1628,7.7,0,179,28263,803,1628,1,179,29.83,0,0.027680965,0.001219749,0.001274197,443700,544500,604800,296100,123300,94475.16367,84202.00297,43409.37148
11,756,1531,8,0,173,28232,756,1531,1,173,30.46,0,0.027680965,0.001219749,0.001274197,468900,532800,573300,289800,136800,80955.03147,86776.45324,42944.35277
3,684,1289,7.8,0,161,28993,684,1289,1,161,30.43,0,0.027680965,0.001219749,0.001274197,468000,555300,595800,267300,124200,79774.03473,86860.55485,42026.16882
1,753,1499,8.8,0,182,27533,753,1499,1,182,31.87,0,0.027680965,0.001219749,0.001274197,481500,559800,597600,251100,119700,77561.91077,84671.99035,33372.36158
8,876,1628,9.6,0,220,25598,876,1628,1,220,32.07,0.003570056,0.027680965,0.004580226,0.000943169,482400,555300,637200,232200,99000,86215.19844,69778.97163,3228.678705
6,850,1576,10.9,0,238,22449,850,1576,1,238,36.45,0.003570056,0.027680965,0.004580226,0.000943169,469800,556200,691200,215100,77400,100068.8851,56326.34507,3432.563658
8,800,1494,11.2,0,218,22217,800,1494,1,218,35.5,0.003570056,0.027680965,0.006512246,0.000943169,460800,587700,707400,184500,72000,103148.0484,48975.90106,4427.841495
3,861,1519,12.6,0,245,20799,861,1519,1,245,37.46,0.003570056,0.027680965,0.003567369,0.000943169,458100,585000,736200,180900,56700,112664.2879,43912.46124,4304.628453
21,1070,1860,13.2,0,329,19814,1070,1860,1,329,39.5,0.003570056,0.027680965,0.003567369,0.000104051,418500,602100,763200,174600,48600,123069.1048,46650.71693,4474.530628
1,1248,2124,13.5,1,399,19566,1248,2124,1,399,40.06,0.003570056,0.027680965,0.004266229,0.000104051,410400,585900,789300,181800,44100,133405.1322,43671.25176,2333.389027
-2,1308,2198,13.6,0,415,19830,1308,2198,1,415,39.64,0.003570056,0.027680965,0.004266229,0.000104051,342900,549900,872100,203400,43200,144766.5242,48173.86575,2524.34442
-3,1413,2352,13.8,0,444,19837,1413,2352,1,444,38.98,0.003570056,0.027680965,0.004266229,0.000104051,271800,507600,954900,234900,42300,155269.2199,51561.06971,2944.339873
2,1699,2856,14.8,0,493,20208,1699,2856,1,493,37.12,0.003570056,0.027680965,0.004266229,0.000104051,163800,406800,1128600,270000,44100,182910.2582,61735.64075,3281.088553
12,1783,3145,15.6,0,509,20686,1783,3145,1,509,35.64,0.022493776,0.027680965,0.004266229,0.000104051,14400,363600,1217700,337500,81900,189173.2124,57514.19807,16099.16252
1,1683,2895,15.7,0,461,21178,1683,2895,1,461,34.33,0.022493776,0.027680965,0.004266229,0.000104051,27000,342900,1136700,342000,155700,171483.5731,57436.34416,15899.77598
4,1410,2605,16.5,0,387,21072,1410,2605,1,387,33.08,0.002539036,0.027680965,0.004266229,0.000104051,48600,342900,999000,382500,238500,136536.0345,52420.78329,15819.64352
0,940,1759,17,0,229,21998,940,1759,1,229,30.09,0.002539036,0,0.004266229,0.000104051,97200,367200,846900,416700,276300,113424.6892,51837.61579,61459.04094
3,940,1759,17,0,229,21998,940,1759,1,229,30.09,0.002539036,0,0.004266229,0.000104051,97200,367200,846900,416700,276300,113424.6892,51837.61579,61459.04094
27,919,1763,17.1,1.1,217,22069,919,1763,1,217,29.73,0.002539036,0,0.004266229,0.000104051,111600,357300,811800,431100,300600,109736.0543,88338.87523,62769.81919
17,644,2164,18.9,1,151,23354,644,2164,1,151,30.2,0.002539036,0,0.002845999,0.022455216,130500,299700,621900,432000,522000,84308.16335,133659.3748,44752.48181
30,658,2125,17.9,1,162,24157,658,2125,1,162,30.8,0.022493776,0.002056221,0.004350077,0.006086173,105300,310500,585900,512100,499500,82790.81514,115620.6879,52644.36295
-5,585,2618,16.1,1,153,23478,585,2618,1,153,32.55,0.022493776,0.002056221,0.004350077,0.00241913,51300,261900,578700,594000,528300,76257.64153,111294.5815,55747.53025
4,695,3094,12.5,1.1,182,23904,695,3094,1,182,33.03,0.022493776,0.020014971,0.002845999,0.00241913,900,214200,563400,650700,579600,77328.10985,136042.4571,42214.63694
34,658,3046,12,1.1,178,23604,658,3046,1,178,33.71,0.022493776,0.020014971,0.002845999,0.00241913,1800,189900,539100,693000,583200,74934.38287,196038.0854,40697.23175
0,655,19914,8.7,1.4,139,27920,655,19914,1,139,27.25,0.022493776,0.004362308,0.002187013,0.004159403,14400,138600,537300,713700,605700,57981.89266,216510.9914,58331.50388
3,663,19760,8.8,1.4,141,28117,663,19760,1,141,27.27,0.022493776,0.004362308,0.002187013,0.004159403,24300,156600,566100,708300,554400,60668.46316,203641.7117,52397.9048
30,689,19648,8.2,1.4,150,28248,689,19648,1,150,27.27,0.002460738,0.001515483,0.002187013,0.011014395,162900,179100,585900,676800,408600,69968.74422,210010.1294,40669.14029
56,734,19985,7.8,1.4,150,28300,734,19985,1,150,26.93,0.002460738,0.001515483,0.002187013,0.011014395,216900,180900,586800,691200,332100,72757.49253,223526.6363,19811.85133
0,674,21275,7.5,1.4,133,28585,674,21275,1,133,26.34,0.002460738,0.001515483,0.002187013,0.011014395,286200,168300,560700,693000,303300,75085.67858,244923.7398,19016.33891
-8,674,21275,7.5,1.4,133,28585,674,21275,1,133,26.34,0.002460738,0.001515483,0.002187013,0.011014395,283500,169200,560700,694800,304200,74964.22581,244923.7398,19016.33891
-11,714,21712,7.4,1.5,132,30192,714,21712,1,132,23.87,0.002460738,0.001515483,0.002187013,0.011014395,396000,141300,496800,649800,319500,62946.34422,252746.7809,16351.68947
0,664,20510,6.8,1.6,101,31607,664,20510,1,101,21.67,0.001456443,0.001515483,0.002187013,0.011014395,451800,126000,479700,628200,319500,67043.72612,260168.0426,4179.039121
5,724,10447,6.7,1.2,141,31223,724,10447,1,141,27.01,0.001456443,0.001636896,0.002187013,0.001155599,547200,138600,356400,639900,334800,47828.83391,260358.8569,18952.33349
-2,962,11797,6,1.1,188,31924,962,11797,1,188,27.69,0.001456443,0.001636896,0.002187013,0.000108934,566100,138600,302400,621000,382500,40558.85101,219198.0527,20175.66116
-2,1004,14734,6,1.1,191,32027,1004,14734,1,191,27.72,0.001456443,0.001636896,0.002187013,0.000108934,585900,116100,273600,591300,440100,43390.80724,223166.1795,32865.83398
-6,1046,15928,5.8,1.1,192,33752,1046,15928,1,192,26.56,0.001456443,0.00141239,0.000639021,0.000108934,548100,73800,223200,620100,548100,57823.09226,203124.2203,63616.21445
-5,1183,17911,5.8,1.1,192,33532,1183,17911,1,192,26.63,0.007374132,0.00141239,0.000639021,0.000108934,520200,87300,252000,597600,557100,55649.04255,194636.3488,63616.21445
-42,1188,18149,5.7,1.1,197,33572,1188,18149,1,197,26.88,0.007374132,0.00141239,0.000639021,0.000108934,503100,97200,262800,590400,560700,53789.38984,203946.2322,63616.21445
0,1268,22326,5,1.1,226,32232,1268,22326,1,226,28.46,0.007374132,0.00141239,0.000639021,0.000108934,378000,98100,285300,621000,629100,47281.46265,257953.9221,64940.29291
-26,1268,22326,5,1.1,226,32232,1268,22326,1,226,28.46,0.007374132,0.00141239,0.000639021,0.000108934,378000,98100,285300,621000,629100,47281.46265,257953.9221,64940.29291
-263,1807,27195,6.5,0,449,25874,1807,27195,1,449,34.57,0.007374132,0.00141239,0.000639021,0.000108934,117000,81900,308700,717300,783000,50860.30196,308444.9925,74677.50723
-85,1774,31490,6.6,0,444,25553,1774,31490,1,444,35.13,0.007374132,0.00141239,0.002113161,0.000108934,10800,53100,282600,716400,943200,55819.5418,416934.4394,74275.96096
-43,1581,31031,6.7,0,404,24286,1581,31031,1,404,36.01,0.003194174,0.00141239,0.002113161,7.53E-05,9900,43200,267300,682200,1004400,69333.42112,421318.1473,77771.14224
-25,1627,29632,7.9,0,509,16757,1627,29632,1,509,42.35,0.003194174,0.003388128,0.002502882,0.001013968,7200,22500,239400,632700,1103400,76568.13,409196.7797,69389.62103
-24,1685,29090,8.2,0,542,15859,1685,29090,1,542,43.67,0.003194174,0.003388128,0.002502882,0.001013968,7200,21600,243900,639000,1103400,75617.02756,400978.1456,62473.92408
-6,1779,29185,8.3,0,588,15599,1779,29185,1,588,43.65,0.004167034,0.003388128,0.002502882,0.001013968,7200,21600,239400,599400,1141200,78322.94249,437681.3581,58934.26522
-1,1766,28354,8.3,0,584,15637,1766,28354,1,584,43.58,0.004167034,0.003388128,0.002502882,0.001013968,7200,20700,242100,574200,1167300,69445.54649,452820.1991,50595.15961
-1,1465,20635,6.3,0,359,25302,1465,20635,1,359,34.82,0.004167034,0.003388128,0.001407704,0.001013968,7200,13500,198000,565200,1227600,61210.09737,468967.4199,49976.58274
3,1272,21844,5.8,1.1,280,30854,1272,21844,1,280,32.26,0.004167034,0.003388128,0.001407704,0.001860492,7200,16200,144000,619200,1221300,53560.3673,488427.0953,43808.6143
0,1278,26713,6.1,1.1,281,30108,1278,26713,1,281,31.9,0.004167034,0.003388128,0.001407704,0.000956618,13500,18900,170100,639900,1164600,50605.8924,473078.8454,43808.6143
-2,1265,28939,6.3,1.1,267,30013,1265,28939,1,267,31.23,0.003194174,0.003388128,0.002502882,0.000135852,18900,18000,183600,669600,1124100,51907.47325,487201.078,52147.7199
-6,58,2120,18.5,1,15,23671,58,2120,1,15,31.25,0.002539036,0,0.003898335,0.004159403,574200,334800,324000,351900,419400,16527.8121,110057.9126,44211.82727
0,946,1800,17.4,0,245,21165,946,1800,1,245,30.51,0.002539036,0.027680965,0.004266229,0.000104051,75600,352800,871200,417600,287100,107743.2959,49004.5466,61268.7897
-64,946,1800,17.4,0,245,21165,946,1800,1,245,30.51,0.002539036,0,0.004266229,0.000104051,77400,352800,870300,422100,285300,108277.7251,49004.5466,61268.7897
-12,1737,29083,8.6,0,579,15029,1737,29083,1,579,44.95,0.007752459,0.003388128,0.002502882,0.001013968,7200,25200,258300,594900,1119600,74283.5742,417695.2415,62473.92408
-6,2033,29295,9.8,0,740,14016,2033,29295,1,740,46.75,0.004167034,0.003388128,0.002502882,0.001013968,7200,25200,275400,555300,1142100,76032.86485,454320.0163,50766.04996
-1,2028,23754,9.4,0,726,13957,2028,23754,1,726,47.11,0.004167034,0.003388128,0.002502882,0.001013968,7200,21600,268200,550800,1167300,67828.99581,458710.8015,50595.15961
-6,1587,18842,7.1,0,430,21654,1587,18842,1,430,36.85,0.004167034,0.003388128,0.001407704,0.001013968,7200,16200,219600,561600,1207800,70126.7849,449194.9622,49976.58274
0,1822,21958,8.1,0,588,16262,1822,21958,1,588,42.33,0.004167034,0.003388128,0.001407704,0.001013968,7200,20700,231300,562500,1187100,64502.16801,467424.0338,44703.42273
2,1767,28374,8.3,0,584,15637,1767,28374,1,584,43.52,0.004167034,0.003388128,0.002502882,0.001013968,7200,20700,239400,574200,1166400,65673.04828,454641.0228,50595.15961
0,1685,29428,8.2,0,542,15859,1685,29428,1,542,43.67,0.003194174,0.003388128,0.002502882,0.001013968,7200,21600,236700,632700,1110600,74983.57427,426248.6078,62473.92408
-10,1685,29428,8.2,0,542,15859,1685,29428,1,542,43.67,0.003194174,0.003388128,0.002502882,0.001013968,7200,21600,236700,632700,1110600,74983.57427,426248.6078,62473.92408
0,1685,29428,8.2,0,542,15859,1685,29428,1,542,43.67,0.003194174,0.003388128,0.002502882,0.001013968,7200,21600,236700,632700,1110600,74983.57427,426248.6078,62473.92408
26,1685,29428,8.2,0,542,15859,1685,29428,1,542,43.67,0.003194174,0.003388128,0.002502882,0.001013968,7200,21600,236700,632700,1110600,74983.57427,426248.6078,62473.92408
115,1659,29614,7.8,0,515,16943,1659,29614,1,515,42.18,0.003194174,0.003388128,0.002502882,0.001013968,7200,22500,235800,640800,1107900,75423.32284,399884.316,69389.62103
74,1662,29919,6.8,0,412,23963,1662,29919,1,412,36.36,0.003194174,0.001636896,0.002502882,0.001013968,7200,36000,269100,650700,1051200,75028.18863,399964.7862,77583.59767
279,1772,31440,6.6,0,444,25553,1772,31440,1,444,35.13,0.007374132,0.00141239,0.002113161,0.000108934,11700,59400,304200,736200,901800,54403.68756,385230.0117,79985.91952
58,1807,27195,6.5,0,449,25874,1807,27195,1,449,34.57,0.007374132,0.00141239,0.000639021,0.000108934,119700,82800,306900,715500,782100,50093.27502,312603.7443,74677.50723
24,1280,25045,5.1,1.1,231,32123,1280,25045,1,231,28.66,0.007374132,0.00141239,0.000639021,0.000108934,302400,96300,290700,650700,673200,50140.58952,267340.1159,64940.29291
0,1282,22189,5.8,1.1,231,32227,1282,22189,1,231,28.59,0.007374132,0.00141239,0.000639021,0.000108934,353700,82800,251100,654300,661500,50495.78755,240804.5863,64819.26406
